pu,borough,part,lon,lat
126,Bronx,0,-73.89854,40.80541
126,Bronx,0,-73.90222,40.80495
126,Bronx,0,-73.90307,40.80988
126,Bronx,0,-73.89543,40.81584
126,Bronx,0,-73.89704,40.8168
126,Bronx,0,-73.89284,40.82097
126,Bronx,0,-73.89588,40.82099
126,Bronx,0,-73.89586,40.82263
126,Bronx,0,-73.8932,40.82401
126,Bronx,0,-73.89487,40.82394
126,Bronx,0,-73.89484,40.82625
126,Bronx,0,-73.88615,40.82731
127,Manhattan,0,-73.91122,40.87303
127,Manhattan,0,-73.91044,40.87138
127,Manhattan,0,-73.91255,40.86651
127,Manhattan,0,-73.91392,40.86475
127,Manhattan,0,-73.91492,40.86458
127,Manhattan,0,-73.91441,40.86417
127,Manhattan,0,-73.9159,40.86431
127,Manhattan,0,-73.9152,40.86395
127,Manhattan,0,-73.91539,40.86308
127,Manhattan,0,-73.91729,40.86168
127,Manhattan,0,-73.9195,40.85879
127,Manhattan,0,-73.92159,40.86007
127,Manhattan,0,-73.92187,40.85918
127,Manhattan,0,-73.92035,40.8582
127,Manhattan,0,-73.92159,40.85707
127,Manhattan,0,-73.92283,40.85685
127,Manhattan,0,-73.92296,40.85891
127,Manhattan,0,-73.92727,40.86553
127,Manhattan,0,-73.92872,40.86674
127,Manhattan,0,-73.92623,40.86851
127,Manhattan,0,-73.92136,40.86955
127,Manhattan,0,-73.91925,40.87101
127,Manhattan,0,-73.9197,40.87206
127,Manhattan,0,-73.91846,40.87302
127,Manhattan,0,-73.91401,40.87116
127,Manhattan,0,-73.91122,40.87303
128,Manhattan,0,-73.92641,40.87762
128,Manhattan,0,-73.92615,40.87709
128,Manhattan,0,-73.92483,40.87744
128,Manhattan,0,-73.92258,40.87692
128,Manhattan,0,-73.92254,40.87424
128,Manhattan,0,-73.92117,40.87307
128,Manhattan,0,-73.91978,40.8736
128,Manhattan,0,-73.9208,40.87419
128,Manhattan,0,-73.9209,40.87547
128,Manhattan,0,-73.91886,40.87464
128,Manhattan,0,-73.91928,40.87364
128,Manhattan,0,-73.91855,40.87318
128,Manhattan,0,-73.91758,40.87455
128,Manhattan,0,-73.91787,40.8739
128,Manhattan,0,-73.91522,40.87449
128,Manhattan,0,-73.91154,40.87325
128,Manhattan,0,-73.91401,40.87116
128,Manhattan,0,-73.91846,40.87302
128,Manhattan,0,-73.9197,40.87206
128,Manhattan,0,-73.91925,40.87101
128,Manhattan,0,-73.92136,40.86955
128,Manhattan,0,-73.92623,40.86851
128,Manhattan,0,-73.92872,40.86674
128,Manhattan,0,-73.93221,40.8701
128,Manhattan,0,-73.92918,40.87556
128,Manhattan,0,-73.92641,40.87762
129,Queens,0,-73.87639,40.769
129,Queens,0,-73.875,40.76126
129,Queens,0,-73.87601,40.76144
129,Queens,0,-73.87514,40.75663
129,Queens,0,-73.87366,40.7568
129,Queens,0,-73.86942,40.74916
129,Queens,0,-73.89175,40.74681
129,Queens,0,-73.89624,40.74872
129,Queens,0,-73.89985,40.75756
129,Queens,0,-73.89438,40.76553
129,Queens,0,-73.89325,40.76627
129,Queens,0,-73.89089,40.76586
129,Queens,0,-73.88506,40.7676
129,Queens,0,-73.87609,40.77154
129,Queens,0,-73.87639,40.769
130,Queens,0,-73.76963,40.71179
130,Queens,0,-73.77172,40.71032
130,Queens,0,-73.76845,40.70964
130,Queens,0,-73.77431,40.70739
130,Queens,0,-73.77555,40.70607
130,Queens,0,-73.77559,40.70533
130,Queens,0,-73.77231,40.70057
130,Queens,0,-73.77396,40.69981
130,Queens,0,-73.78034,40.70541
130,Queens,0,-73.78257,40.70542
130,Queens,0,-73.79239,40.70217
130,Queens,0,-73.79187,40.70137
130,Queens,0,-73.79261,40.70043
130,Queens,0,-73.79786,40.69799
130,Queens,0,-73.80642,40.69087
130,Queens,0,-73.8089,40.69256
130,Queens,0,-73.81063,40.69195
130,Queens,0,-73.81638,40.70245
130,Queens,0,-73.81153,40.70227
130,Queens,0,-73.81201,40.70594
130,Queens,0,-73.80695,40.70737
130,Queens,0,-73.80565,40.70467
130,Queens,0,-73.80166,40.70576
130,Queens,0,-73.80302,40.70814
130,Queens,0,-73.80141,40.70969
130,Queens,0,-73.7987,40.71066
130,Queens,0,-73.79777,40.70914
130,Queens,0,-73.78928,40.71203
130,Queens,0,-73.78658,40.71197
130,Queens,0,-73.77192,40.71569
130,Queens,0,-73.76963,40.71179
131,Queens,0,-73.77733,40.72239
131,Queens,0,-73.77437,40.72426
131,Queens,0,-73.76924,40.7259
131,Queens,0,-73.7567,40.72623
131,Queens,0,-73.75509,40.72449
131,Queens,0,-73.75577,40.72364
131,Queens,0,-73.75233,40.72026
131,Queens,0,-73.75726,40.71814
131,Queens,0,-73.75833,40.71958
131,Queens,0,-73.76571,40.71639
131,Queens,0,-73.76664,40.71765
131,Queens,0,-73.77357,40.71512
131,Queens,0,-73.78658,40.71197
131,Queens,0,-73.78928,40.71203
131,Queens,0,-73.79304,40.71071
131,Queens,0,-73.79359,40.71413
131,Queens,0,-73.7903,40.72089
131,Queens,0,-73.79045,40.72355
131,Queens,0,-73.79174,40.72579
131,Queens,0,-73.77758,40.73019
131,Queens,0,-73.77523,40.72524
131,Queens,0,-73.77804,40.72328
131,Queens,0,-73.77733,40.72239
132,Queens,0,-73.82503,40.66358
132,Queens,0,-73.81497,40.66247
132,Queens,0,-73.81177,40.66293
132,Queens,0,-73.80845,40.66446
132,Queens,0,-73.80073,40.66527
132,Queens,0,-73.78481,40.6635
132,Queens,0,-73.78076,40.66241
132,Queens,0,-73.77419,40.65986
132,Queens,0,-73.75411,40.6487
132,Queens,0,-73.75522,40.64744
132,Queens,0,-73.7534,40.64681
132,Queens,0,-73.74908,40.64363
132,Queens,0,-73.74742,40.64138
132,Queens,0,-73.74849,40.63567
132,Queens,0,-73.76309,40.62966
132,Queens,0,-73.76501,40.62941
132,Queens,0,-73.767,40.62753
132,Queens,0,-73.76878,40.62432
132,Queens,0,-73.76869,40.62267
132,Queens,0,-73.77077,40.62003
132,Queens,0,-73.77172,40.62096
132,Queens,0,-73.77082,40.62328
132,Queens,0,-73.77704,40.62767
132,Queens,0,-73.77999,40.62669
132,Queens,0,-73.78419,40.62089
132,Queens,0,-73.7895,40.62275
132,Queens,0,-73.78347,40.62812
132,Queens,0,-73.78265,40.63025
132,Queens,0,-73.78691,40.63226
132,Queens,0,-73.78949,40.63428
132,Queens,0,-73.79077,40.63386
132,Queens,0,-73.79222,40.63589
132,Queens,0,-73.79923,40.63843
132,Queens,0,-73.81203,40.64431
132,Queens,0,-73.81831,40.64639
132,Queens,0,-73.82183,40.6499
132,Queens,0,-73.82348,40.65537
132,Queens,0,-73.82228,40.65943
132,Queens,0,-73.8187,40.66111
132,Queens,0,-73.81262,40.66016
132,Queens,0,-73.81143,40.66025
132,Queens,0,-73.81144,40.66075
132,Queens,0,-73.81867,40.66213
132,Queens,0,-73.82338,40.66021
132,Queens,0,-73.82498,40.65543
132,Queens,0,-73.82291,40.64809
132,Queens,0,-73.82466,40.64972
132,Queens,0,-73.82586,40.64948
132,Queens,0,-73.82614,40.65008
132,Queens,0,-73.82639,40.64832
132,Queens,0,-73.8286,40.6572
132,Queens,0,-73.83271,40.66541
132,Queens,0,-73.82503,40.66358
133,Brooklyn,0,-73.97819,40.64753
133,Brooklyn,0,-73.97777,40.64534
133,Brooklyn,0,-73.97483,40.64566
133,Brooklyn,0,-73.97464,40.64481
133,Brooklyn,0,-73.97084,40.64638
133,Brooklyn,0,-73.96804,40.63665
133,Brooklyn,0,-73.97029,40.63641
133,Brooklyn,0,-73.96987,40.63419
133,Brooklyn,0,-73.97605,40.63128
133,Brooklyn,0,-73.97689,40.63567
133,Brooklyn,0,-73.97911,40.63544
133,Brooklyn,0,-73.98042,40.64239
133,Brooklyn,0,-73.98299,40.64132
133,Brooklyn,0,-73.98835,40.64456
133,Brooklyn,0,-73.98181,40.64713
133,Brooklyn,0,-73.97819,40.64753
134,Queens,0,-73.82592,40.71599
134,Queens,0,-73.82023,40.70946
134,Queens,0,-73.81638,40.70245
134,Queens,0,-73.82246,40.70366
134,Queens,0,-73.83152,40.70139
134,Queens,0,-73.83213,40.70279
134,Queens,0,-73.83392,40.70235
134,Queens,0,-73.8346,40.70393
134,Queens,0,-73.83662,40.70342
134,Queens,0,-73.8381,40.70616
134,Queens,0,-73.83715,40.70796
134,Queens,0,-73.84315,40.70922
134,Queens,0,-73.82592,40.71599
135,Queens,0,-73.83113,40.74234
135,Queens,0,-73.83143,40.73914
135,Queens,0,-73.83054,40.73752
135,Queens,0,-73.82947,40.73702
135,Queens,0,-73.82809,40.73708
135,Queens,0,-73.82794,40.73849
135,Queens,0,-73.82435,40.73975
135,Queens,0,-73.81693,40.73839
135,Queens,0,-73.81497,40.73856
135,Queens,0,-73.8151,40.72854
135,Queens,0,-73.81074,40.72627
135,Queens,0,-73.81112,40.72782
135,Queens,0,-73.80717,40.72827
135,Queens,0,-73.80652,40.72487
135,Queens,0,-73.80488,40.72505
135,Queens,0,-73.80453,40.72146
135,Queens,0,-73.80904,40.71991
135,Queens,0,-73.80781,40.71585
135,Queens,0,-73.8172,40.71584
135,Queens,0,-73.82019,40.71674
135,Queens,0,-73.81733,40.71766
135,Queens,0,-73.82532,40.71728
135,Queens,0,-73.82731,40.72465
135,Queens,0,-73.83073,40.72655
135,Queens,0,-73.83636,40.73501
135,Queens,0,-73.83565,40.73849
135,Queens,0,-73.83669,40.73954
135,Queens,0,-73.83699,40.74209
135,Queens,0,-73.83586,40.74323
135,Queens,0,-73.83113,40.74234
136,Bronx,0,-73.90319,40.86915
136,Bronx,0,-73.89942,40.86788
136,Bronx,0,-73.8996,40.86873
136,Bronx,0,-73.89892,40.86966
136,Bronx,0,-73.89656,40.86857
136,Bronx,0,-73.90254,40.86058
136,Bronx,0,-73.90351,40.86092
136,Bronx,0,-73.90487,40.85869
136,Bronx,0,-73.90777,40.85961
136,Bronx,0,-73.90976,40.85718
136,Bronx,0,-73.91057,40.85862
136,Bronx,0,-73.91328,40.85962
136,Bronx,0,-73.91051,40.86089
136,Bronx,0,-73.90909,40.8624
136,Bronx,0,-73.91076,40.86165
136,Bronx,0,-73.91423,40.86249
136,Bronx,0,-73.91341,40.86337
136,Bronx,0,-73.91276,40.86303
136,Bronx,0,-73.91227,40.86363
136,Bronx,0,-73.9128,40.8639
136,Bronx,0,-73.91044,40.86653
136,Bronx,0,-73.90865,40.87139
136,Bronx,0,-73.90893,40.87216
136,Bronx,0,-73.90746,40.87355
136,Bronx,0,-73.90452,40.8725
136,Bronx,0,-73.90442,40.87036
136,Bronx,0,-73.90319,40.86915
137,Manhattan,0,-73.97168,40.74305
137,Manhattan,0,-73.97249,40.7358
137,Manhattan,0,-73.97447,40.73628
137,Manhattan,0,-73.97446,40.73567
137,Manhattan,0,-73.97276,40.73551
137,Manhattan,0,-73.97354,40.73494
137,Manhattan,0,-73.9785,40.73679
137,Manhattan,0,-73.97805,40.73755
137,Manhattan,0,-73.98266,40.7395
137,Manhattan,0,-73.97812,40.74573
137,Manhattan,0,-73.97168,40.74305
138,Queens,0,-73.87125,40.78604
138,Queens,0,-73.86978,40.78534
138,Queens,0,-73.86918,40.78594
138,Queens,0,-73.86987,40.78509
138,Queens,0,-73.86944,40.78364
138,Queens,0,-73.86861,40.7838
138,Queens,0,-73.86848,40.78369
138,Queens,0,-73.86942,40.78359
138,Queens,0,-73.87256,40.78082
138,Queens,0,-73.85505,40.7722
138,Queens,0,-73.85646,40.77032
138,Queens,0,-73.85821,40.77032
138,Queens,0,-73.85625,40.76889
138,Queens,0,-73.85705,40.76914
138,Queens,0,-73.85938,40.76708
138,Queens,0,-73.86269,40.76688
138,Queens,0,-73.86043,40.76387
138,Queens,0,-73.8611,40.76366
138,Queens,0,-73.8634,40.76646
138,Queens,0,-73.86728,40.76965
138,Queens,0,-73.87224,40.7717
138,Queens,0,-73.87743,40.7712
138,Queens,0,-73.88771,40.76684
138,Queens,0,-73.88873,40.76892
138,Queens,0,-73.88945,40.77353
138,Queens,0,-73.88567,40.77443
138,Queens,0,-73.88578,40.77402
138,Queens,0,-73.88392,40.77413
138,Queens,0,-73.88484,40.77495
138,Queens,0,-73.88429,40.77547
138,Queens,0,-73.88525,40.77861
138,Queens,0,-73.88493,40.77994
138,Queens,0,-73.87871,40.78059
138,Queens,0,-73.87931,40.78185
138,Queens,0,-73.87886,40.7824
138,Queens,0,-73.87975,40.78284
138,Queens,0,-73.8797,40.78288
138,Queens,0,-73.87883,40.78243
138,Queens,0,-73.87834,40.78303
138,Queens,0,-73.87516,40.78151
138,Queens,0,-73.87125,40.78604
139,Queens,0,-73.74755,40.68935
139,Queens,0,-73.72718,40.6836
139,Queens,0,-73.72852,40.68121
139,Queens,0,-73.74118,40.6664
139,Queens,0,-73.75763,40.66645
139,Queens,0,-73.75644,40.66967
139,Queens,0,-73.75636,40.67243
139,Queens,0,-73.75857,40.67264
139,Queens,0,-73.76031,40.67511
139,Queens,0,-73.75692,40.67653
139,Queens,0,-73.75576,40.67589
139,Queens,0,-73.74755,40.68935
140,Manhattan,0,-73.95854,40.7585
140,Manhattan,0,-73.96197,40.75962
140,Manhattan,0,-73.95269,40.77234
140,Manhattan,0,-73.94749,40.77012
140,Manhattan,0,-73.95442,40.76218
140,Manhattan,0,-73.95854,40.7585
141,Manhattan,0,-73.96178,40.75988
141,Manhattan,0,-73.96658,40.76155
141,Manhattan,0,-73.95729,40.77428
141,Manhattan,0,-73.95269,40.77234
141,Manhattan,0,-73.96178,40.75988
142,Manhattan,0,-73.98148,40.76773
142,Manhattan,0,-73.98237,40.76739
142,Manhattan,0,-73.98806,40.76979
142,Manhattan,0,-73.98067,40.77993
142,Manhattan,0,-73.975,40.77753
142,Manhattan,0,-73.98165,40.76844
142,Manhattan,0,-73.98148,40.76773
143,Manhattan,0,-73.98507,40.78178
143,Manhattan,0,-73.98067,40.77993
143,Manhattan,0,-73.98806,40.76979
143,Manhattan,0,-73.99624,40.77379
143,Manhattan,0,-73.99394,40.77318
143,Manhattan,0,-73.98887,40.77969
143,Manhattan,0,-73.99155,40.77957
143,Manhattan,0,-73.98889,40.77988
143,Manhattan,0,-73.98813,40.7814
143,Manhattan,0,-73.98568,40.78031
143,Manhattan,0,-73.98507,40.78178
144,Manhattan,0,-73.9926,40.72414
144,Manhattan,0,-73.99606,40.71623
144,Manhattan,0,-73.99859,40.7171
144,Manhattan,0,-74.00188,40.7194
144,Manhattan,0,-73.99677,40.72543
144,Manhattan,0,-73.9926,40.72414
145,Queens,0,-73.95081,40.75526
145,Queens,0,-73.93812,40.74979
145,Queens,0,-73.93664,40.7482
145,Queens,0,-73.94033,40.74541
145,Queens,0,-73.94343,40.74423
145,Queens,0,-73.9442,40.74288
145,Queens,0,-73.93726,40.74518
145,Queens,0,-73.9387,40.73814
145,Queens,0,-73.94141,40.7393
145,Queens,0,-73.93867,40.74253
145,Queens,0,-73.94002,40.74321
145,Queens,0,-73.93965,40.74273
145,Queens,0,-73.94159,40.73986
145,Queens,0,-73.94548,40.73821
145,Queens,0,-73.94715,40.7379
145,Queens,0,-73.95381,40.73982
145,Queens,0,-73.95741,40.73956
145,Queens,0,-73.96073,40.73808
145,Queens,0,-73.96256,40.73869
145,Queens,0,-73.96221,40.74001
145,Queens,0,-73.96129,40.74043
145,Queens,0,-73.96191,40.74087
145,Queens,0,-73.96112,40.74135
145,Queens,0,-73.96119,40.74264
145,Queens,0,-73.95978,40.7435
145,Queens,0,-73.96065,40.74413
145,Queens,0,-73.95963,40.74393
145,Queens,0,-73.95939,40.74428
145,Queens,0,-73.95973,40.74427
145,Queens,0,-73.96016,40.74437
145,Queens,0,-73.96013,40.74444
145,Queens,0,-73.95878,40.74456
145,Queens,0,-73.95965,40.74522
145,Queens,0,-73.95849,40.74499
145,Queens,0,-73.95932,40.74554
145,Queens,0,-73.9584,40.74572
145,Queens,0,-73.95899,40.74606
145,Queens,0,-73.95679,40.74884
145,Queens,0,-73.95318,40.74773
145,Queens,0,-73.95649,40.74911
145,Queens,0,-73.95612,40.74976
145,Queens,0,-73.95507,40.74963
145,Queens,0,-73.95399,40.75179
145,Queens,0,-73.95081,40.75526
146,Queens,0,-73.93383,40.7516
146,Queens,0,-73.9374,40.74892
146,Queens,0,-73.93812,40.74979
146,Queens,0,-73.94405,40.75231
146,Queens,0,-73.93679,40.75988
146,Queens,0,-73.92416,40.75396
146,Queens,0,-73.92563,40.75214
146,Queens,0,-73.93383,40.7516
147,Bronx,0,-73.89549,40.82825
147,Bronx,0,-73.89487,40.82394
147,Bronx,0,-73.8932,40.82401
147,Bronx,0,-73.89586,40.82263
147,Bronx,0,-73.89588,40.82099
147,Bronx,0,-73.8929,40.82081
147,Bronx,0,-73.89704,40.8168
147,Bronx,0,-73.89543,40.81584
147,Bronx,0,-73.90307,40.80988
147,Bronx,0,-73.90342,40.81151
147,Bronx,0,-73.90447,40.81228
147,Bronx,0,-73.90061,40.82211
147,Bronx,0,-73.90199,40.82244
147,Bronx,0,-73.90051,40.82601
147,Bronx,0,-73.90165,40.82626
147,Bronx,0,-73.90094,40.82793
147,Bronx,0,-73.89549,40.82825
148,Manhattan,0,-73.98382,40.72147
148,Manhattan,0,-73.98507,40.71908
148,Manhattan,0,-73.98675,40.71959
148,Manhattan,0,-73.98837,40.71645
148,Manhattan,0,-73.98915,40.71671
148,Manhattan,0,-73.99022,40.7144
148,Manhattan,0,-73.9975,40.71407
148,Manhattan,0,-73.99481,40.71846
148,Manhattan,0,-73.9926,40.72414
148,Manhattan,0,-73.98382,40.72147
149,Brooklyn,0,-73.94483,40.61605
149,Brooklyn,0,-73.94355,40.60935
149,Brooklyn,0,-73.94231,40.60827
149,Brooklyn,0,-73.93935,40.61019
149,Brooklyn,0,-73.93754,40.60856
149,Brooklyn,0,-73.93973,40.60713
149,Brooklyn,0,-73.93426,40.60223
149,Brooklyn,0,-73.93503,40.60173
149,Brooklyn,0,-73.93447,40.60123
149,Brooklyn,0,-73.94289,40.60032
149,Brooklyn,0,-73.94248,40.5982
149,Brooklyn,0,-73.95693,40.59661
149,Brooklyn,0,-73.95776,40.60099
149,Brooklyn,0,-73.95683,40.60109
149,Brooklyn,0,-73.95859,40.6104
149,Brooklyn,0,-73.94978,40.61137
149,Brooklyn,0,-73.95027,40.61392
149,Brooklyn,0,-73.94743,40.61422
149,Brooklyn,0,-73.94483,40.61605
150,Brooklyn,0,-73.93127,40.58544
150,Brooklyn,0,-73.9301,40.5845
150,Brooklyn,0,-73.93204,40.58423
150,Brooklyn,0,-73.93193,40.58287
150,Brooklyn,0,-73.94103,40.58307
150,Brooklyn,0,-73.94157,40.58361
150,Brooklyn,0,-73.94255,40.58351
150,Brooklyn,0,-73.94202,40.58311
150,Brooklyn,0,-73.94629,40.58357
150,Brooklyn,0,-73.9458,40.58319
150,Brooklyn,0,-73.95349,40.58299
150,Brooklyn,0,-73.9533,40.582
150,Brooklyn,0,-73.9497,40.58232
150,Brooklyn,0,-73.94274,40.581
150,Brooklyn,0,-73.93258,40.58126
150,Brooklyn,0,-73.93106,40.57627
150,Brooklyn,0,-73.9315,40.57566
150,Brooklyn,0,-73.93494,40.57527
150,Brooklyn,0,-73.93623,40.57585
150,Brooklyn,0,-73.94251,40.57537
150,Brooklyn,0,-73.94428,40.5758
150,Brooklyn,0,-73.94461,40.57523
150,Brooklyn,0,-73.94572,40.57556
150,Brooklyn,0,-73.95236,40.57427
150,Brooklyn,0,-73.95414,40.58311
150,Brooklyn,0,-73.95901,40.58284
150,Brooklyn,0,-73.96005,40.58327
150,Brooklyn,0,-73.96026,40.58503
150,Brooklyn,0,-73.95388,40.58572
150,Brooklyn,0,-73.94866,40.58489
150,Brooklyn,0,-73.93445,40.58665
150,Brooklyn,0,-73.93146,40.5861
150,Brooklyn,0,-73.93127,40.58544
151,Manhattan,0,-73.96004,40.79804
151,Manhattan,0,-73.96418,40.79236
151,Manhattan,0,-73.96526,40.7928
151,Manhattan,0,-73.96987,40.79474
151,Manhattan,0,-73.96942,40.79536
151,Manhattan,0,-73.9764,40.79827
151,Manhattan,0,-73.97287,40.80336
151,Manhattan,0,-73.96004,40.79804
152,Manhattan,0,-73.95951,40.8236
152,Manhattan,0,-73.95083,40.82083
152,Manhattan,0,-73.94992,40.82207
152,Manhattan,0,-73.94854,40.82149
152,Manhattan,0,-73.94808,40.82211
152,Manhattan,0,-73.94608,40.82126
152,Manhattan,0,-73.9492,40.81472
152,Manhattan,0,-73.9521,40.81144
152,Manhattan,0,-73.95408,40.81228
152,Manhattan,0,-73.95571,40.81414
152,Manhattan,0,-73.95627,40.81338
152,Manhattan,0,-73.95949,40.81701
152,Manhattan,0,-73.96203,40.81809
152,Manhattan,0,-73.95882,40.82152
152,Manhattan,0,-73.959,40.82241
152,Manhattan,0,-73.95991,40.82257
152,Manhattan,0,-73.9596,40.82299
152,Manhattan,0,-73.95893,40.82271
152,Manhattan,0,-73.95853,40.82184
152,Manhattan,0,-73.95794,40.82277
152,Manhattan,0,-73.95951,40.8236
153,Manhattan,0,-73.90667,40.87572
153,Manhattan,0,-73.90774,40.87285
153,Manhattan,0,-73.90893,40.87216
153,Manhattan,0,-73.91092,40.87415
153,Manhattan,0,-73.91579,40.87572
153,Manhattan,0,-73.91149,40.87902
153,Manhattan,0,-73.91033,40.87904
153,Manhattan,0,-73.90704,40.8769
153,Manhattan,0,-73.90667,40.87572
154,Brooklyn,0,-73.93605,40.60951
154,Brooklyn,0,-73.93423,40.6079
154,Brooklyn,0,-73.93351,40.60834
154,Brooklyn,0,-73.92987,40.60507
154,Brooklyn,0,-73.92625,40.60741
154,Brooklyn,0,-73.92444,40.60579
154,Brooklyn,0,-73.92158,40.60764
154,Brooklyn,0,-73.92066,40.60675
154,Brooklyn,0,-73.91971,40.6073
154,Brooklyn,0,-73.91443,40.60286
154,Brooklyn,0,-73.91347,40.60291
154,Brooklyn,0,-73.9135,40.60237
154,Brooklyn,0,-73.91302,40.60275
154,Brooklyn,0,-73.91331,40.60226
154,Brooklyn,0,-73.91274,40.60271
154,Brooklyn,0,-73.9131,40.60221
154,Brooklyn,0,-73.91158,40.60214
154,Brooklyn,0,-73.91158,40.60222
154,Brooklyn,0,-73.91231,40.60228
154,Brooklyn,0,-73.91254,40.60236
154,Brooklyn,0,-73.91154,40.60244
154,Brooklyn,0,-73.91261,40.60253
154,Brooklyn,0,-73.91257,40.60268
154,Brooklyn,0,-73.91087,40.60249
154,Brooklyn,0,-73.91156,40.60216
154,Brooklyn,0,-73.91076,40.60203
154,Brooklyn,0,-73.91075,40.60244
154,Brooklyn,0,-73.90904,40.60268
154,Brooklyn,0,-73.91073,40.60202
154,Brooklyn,0,-73.90894,40.60161
154,Brooklyn,0,-73.90768,40.60229
154,Brooklyn,0,-73.90333,40.60246
154,Brooklyn,0,-73.89881,40.60366
154,Brooklyn,0,-73.8922,40.60339
154,Brooklyn,0,-73.88764,40.60528
154,Brooklyn,0,-73.88398,40.60557
154,Brooklyn,0,-73.88269,40.60422
154,Brooklyn,0,-73.88329,40.60292
154,Brooklyn,0,-73.88163,40.59945
154,Brooklyn,0,-73.87991,40.59205
154,Brooklyn,0,-73.87941,40.5921
154,Brooklyn,0,-73.8799,40.59202
154,Brooklyn,0,-73.87971,40.5914
154,Brooklyn,0,-73.87897,40.5909
154,Brooklyn,0,-73.87879,40.58803
154,Brooklyn,0,-73.87672,40.58491
154,Brooklyn,0,-73.8797,40.58014
154,Brooklyn,0,-73.88175,40.57916
154,Brooklyn,0,-73.89552,40.57677
154,Brooklyn,0,-73.89709,40.57989
154,Brooklyn,0,-73.89656,40.58301
154,Brooklyn,0,-73.89814,40.58519
154,Brooklyn,0,-73.89831,40.58684
154,Brooklyn,0,-73.89892,40.58754
154,Brooklyn,0,-73.89973,40.58717
154,Brooklyn,0,-73.89903,40.58768
154,Brooklyn,0,-73.89981,40.58801
154,Brooklyn,0,-73.89991,40.58779
154,Brooklyn,0,-73.90122,40.58738
154,Brooklyn,0,-73.89995,40.58804
154,Brooklyn,0,-73.90072,40.58808
154,Brooklyn,0,-73.90427,40.58691
154,Brooklyn,0,-73.90652,40.58803
154,Brooklyn,0,-73.90713,40.58753
154,Brooklyn,0,-73.90644,40.58703
154,Brooklyn,0,-73.91148,40.58608
154,Brooklyn,0,-73.91197,40.5867
154,Brooklyn,0,-73.91149,40.59111
154,Brooklyn,0,-73.91204,40.59451
154,Brooklyn,0,-73.91513,40.59878
154,Brooklyn,0,-73.92152,40.60192
154,Brooklyn,0,-73.92267,40.60159
154,Brooklyn,0,-73.92457,40.59972
154,Brooklyn,0,-73.92951,40.60271
154,Brooklyn,0,-73.92927,40.60399
154,Brooklyn,0,-73.93117,40.60385
154,Brooklyn,0,-73.93212,40.60271
154,Brooklyn,0,-73.93109,40.60172
154,Brooklyn,0,-73.9272,40.59991
154,Brooklyn,0,-73.92178,40.59503
154,Brooklyn,0,-73.92032,40.59472
154,Brooklyn,0,-73.91656,40.59109
154,Brooklyn,0,-73.91454,40.58994
154,Brooklyn,0,-73.91434,40.58889
154,Brooklyn,0,-73.91819,40.58661
154,Brooklyn,0,-73.92957,40.59682
154,Brooklyn,0,-73.92813,40.59778
154,Brooklyn,0,-73.93355,40.60269
154,Brooklyn,0,-73.93426,40.60223
154,Brooklyn,0,-73.93973,40.60713
154,Brooklyn,0,-73.93605,40.60951
155,Brooklyn,0,-73.91535,40.62999
155,Brooklyn,0,-73.90386,40.62494
155,Brooklyn,0,-73.90546,40.62577
155,Brooklyn,0,-73.90255,40.62444
155,Brooklyn,0,-73.90327,40.62448
155,Brooklyn,0,-73.90283,40.62405
155,Brooklyn,0,-73.90242,40.62446
155,Brooklyn,0,-73.90229,40.62441
155,Brooklyn,0,-73.90284,40.62345
155,Brooklyn,0,-73.90094,40.62253
155,Brooklyn,0,-73.90072,40.62163
155,Brooklyn,0,-73.89644,40.62139
155,Brooklyn,0,-73.89561,40.6198
155,Brooklyn,0,-73.89664,40.61735
155,Brooklyn,0,-73.89586,40.61452
155,Brooklyn,0,-73.8925,40.61379
155,Brooklyn,0,-73.89095,40.61283
155,Brooklyn,0,-73.89394,40.61118
155,Brooklyn,0,-73.89189,40.61153
155,Brooklyn,0,-73.89108,40.61228
155,Brooklyn,0,-73.88972,40.6116
155,Brooklyn,0,-73.89022,40.6104
155,Brooklyn,0,-73.89227,40.60917
155,Brooklyn,0,-73.89335,40.60674
155,Brooklyn,0,-73.89834,40.6053
155,Brooklyn,0,-73.89987,40.60552
155,Brooklyn,0,-73.90088,40.60698
155,Brooklyn,0,-73.90016,40.61008
155,Brooklyn,0,-73.90133,40.61172
155,Brooklyn,0,-73.90249,40.61181
155,Brooklyn,0,-73.90119,40.61056
155,Brooklyn,0,-73.90133,40.61048
155,Brooklyn,0,-73.90717,40.61601
155,Brooklyn,0,-73.90674,40.6163
155,Brooklyn,0,-73.90753,40.61634
155,Brooklyn,0,-73.90781,40.61737
155,Brooklyn,0,-73.90879,40.61744
155,Brooklyn,0,-73.90835,40.61653
155,Brooklyn,0,-73.90914,40.61653
155,Brooklyn,0,-73.90797,40.61574
155,Brooklyn,0,-73.90918,40.61652
155,Brooklyn,0,-73.90896,40.61699
155,Brooklyn,0,-73.9096,40.61639
155,Brooklyn,0,-73.90226,40.61042
155,Brooklyn,0,-73.90178,40.60567
155,Brooklyn,0,-73.90524,40.60491
155,Brooklyn,0,-73.90597,40.60638
155,Brooklyn,0,-73.90864,40.60666
155,Brooklyn,0,-73.90803,40.60536
155,Brooklyn,0,-73.90889,40.60654
155,Brooklyn,0,-73.90985,40.606
155,Brooklyn,0,-73.90833,40.60407
155,Brooklyn,0,-73.91092,40.60351
